2020-08-28 22:30:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598668190000000000
2020-08-29 02:01:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:01:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680850000000000
2020-08-29 02:01:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680860000000000
2020-08-29 02:01:19 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:01:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680870000000000
2020-08-29 02:01:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680880000000000
2020-08-29 02:01:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:01:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680890000000000
2020-08-29 02:01:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680900000000000
2020-08-29 02:02:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:02:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680910000000000
2020-08-29 02:02:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680920000000000
2020-08-29 02:02:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:02:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680930000000000
2020-08-29 02:02:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680940000000000
2020-08-29 02:02:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:02:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680950000000000
2020-08-29 02:02:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680960000000000
2020-08-29 02:03:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:03:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680970000000000
2020-08-29 02:03:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680980000000000
2020-08-29 02:03:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598680990000000000
2020-08-29 02:03:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:03:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681000000000000
2020-08-29 02:03:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:03:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681010000000000
2020-08-29 02:03:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681020000000000
2020-08-29 02:04:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:04:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681030000000000
2020-08-29 02:04:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681040000000000
2020-08-29 02:04:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681050000000000
2020-08-29 02:04:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:04:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681060000000000
2020-08-29 02:04:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:04:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681070000000000
2020-08-29 02:04:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681080000000000
2020-08-29 02:05:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681090000000000
2020-08-29 02:05:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:05:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681100000000000
2020-08-29 02:05:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681110000000000
2020-08-29 02:05:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:05:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681120000000000
2020-08-29 02:05:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:05:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681130000000000
2020-08-29 02:05:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681140000000000
2020-08-29 02:06:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:06:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681150000000000
2020-08-29 02:06:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681160000000000
2020-08-29 02:06:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681170000000000
2020-08-29 02:06:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:06:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681180000000000
2020-08-29 02:06:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681190000000000
2020-08-29 02:06:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:06:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681200000000000
2020-08-29 02:07:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:07:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681210000000000
2020-08-29 02:07:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681220000000000
2020-08-29 02:07:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681230000000000
2020-08-29 02:07:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:07:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681240000000000
2020-08-29 02:07:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681250000000000
2020-08-29 02:07:59 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:07:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681260000000000
2020-08-29 02:08:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:08:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681270000000000
2020-08-29 02:08:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681280000000000
2020-08-29 02:08:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681290000000000
2020-08-29 02:08:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681300000000000
2020-08-29 02:08:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:08:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681310000000000
2020-08-29 02:08:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681320000000000
2020-08-29 02:09:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681330000000000
2020-08-29 02:09:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:09:09 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:09:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681340000000000
2020-08-29 02:09:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681350000000000
2020-08-29 02:09:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:09:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681360000000000
2020-08-29 02:09:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681370000000000
2020-08-29 02:09:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681380000000000
2020-08-29 02:10:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:10:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681390000000000
2020-08-29 02:10:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681400000000000
2020-08-29 02:10:19 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:10:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681410000000000
2020-08-29 02:10:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681420000000000
2020-08-29 02:10:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:10:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681430000000000
2020-08-29 02:10:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681440000000000
2020-08-29 02:11:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:11:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681450000000000
2020-08-29 02:11:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681460000000000
2020-08-29 02:11:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:11:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681470000000000
2020-08-29 02:11:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:11:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681480000000000
2020-08-29 02:11:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681490000000000
2020-08-29 02:11:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681500000000000
2020-08-29 02:12:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:12:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681510000000000
2020-08-29 02:12:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681520000000000
2020-08-29 02:12:29 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:12:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681530000000000
2020-08-29 02:12:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:12:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681540000000000
2020-08-29 02:12:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681550000000000
2020-08-29 02:12:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681560000000000
2020-08-29 02:13:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681570000000000
2020-08-29 02:13:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:13:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681580000000000
2020-08-29 02:13:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681590000000000
2020-08-29 02:13:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:13:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681600000000000
2020-08-29 02:13:39 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:13:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681610000000000
2020-08-29 02:13:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681620000000000
2020-08-29 02:14:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681630000000000
2020-08-29 02:14:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:14:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681640000000000
2020-08-29 02:14:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681650000000000
2020-08-29 02:14:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:14:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681660000000000
2020-08-29 02:14:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681670000000000
2020-08-29 02:14:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:14:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681680000000000
2020-08-29 02:15:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681690000000000
2020-08-29 02:15:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:15:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681700000000000
2020-08-29 02:15:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681710000000000
2020-08-29 02:15:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681720000000000
2020-08-29 02:15:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:15:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:15:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681730000000000
2020-08-29 02:15:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681740000000000
2020-08-29 02:16:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:16:09 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681750000000000
2020-08-29 02:16:19 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681760000000000
2020-08-29 02:16:29 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681770000000000
2020-08-29 02:16:39 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
2020-08-29 02:16:39 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681780000000000
2020-08-29 02:16:49 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681790000000000
2020-08-29 02:16:49 EDT | TRACE | INFO | (pkg/trace/info/stats.go:101 in LogStats) | No data received
2020-08-29 02:16:59 EDT | TRACE | DEBUG | (pkg/trace/stats/concentrator.go:184 in flushNow) | update oldestTs to 1598681800000000000
2020-08-29 02:17:09 EDT | TRACE | DEBUG | (pkg/trace/api/listener.go:73 in Refresh) | Refreshed the connection lease: 2000 conns available
